0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-6.6687063e-37, -9.0080777e-34, -3.2051143e-11, -3.1584375e-07, -2.2926935e-10, -9.9523527e-07, -7.1864181e-10, -2.0329792e-06, -1.6215713e-09, -3.423881e-06, -3.0539562e-09, -5.1627444e-06, -5.126275e-09, -7.2443768e-06, -7.9436626e-09, -9.6635822e-06, -1.1605996e-08, -1.2415167e-05, -1.6207968e-08, -1.5493933e-05, -2.1839185e-08, -1.8894694e-05, -2.8584223e-08, -2.2612248e-05, -3.6522732e-08, -2.6641406e-05, -4.5729493e-08, -3.0976971e-05, -5.6274523e-08, -3.5613743e-05, -6.822313e-08, -4.0546529e-05, -8.1636038e-08, -4.5770146e-05, -9.6569387e-08, -5.1279381e-05, -1.1307486e-07, -5.7069035e-05, -1.3119985e-07, -6.3133928e-05, -1.5098739e-07, -6.946885e-05, -1.7247625e-07, -7.6068602e-05, -1.9570115e-07, -8.2927989e-05, -2.2069268e-07, -9.0041809e-05, -2.4747752e-07, -9.7404853e-05, -2.7607837e-07, -0.00010501192, -3.0651418e-07, -0.0001128578, -3.3880011e-07, -0.0001209373, -3.7294765e-07, -0.00012924519, -4.0896469e-07, -0.00013777627, -4.4685578e-07, -0.00014652533, -4.8662184e-07, -0.00015548716, -5.2826056e-07, -0.00016465654, -5.7176607e-07, -0.00017402822, -6.1712984e-07, -0.00018359702, -6.6433967e-07, -0.00019335767, -7.1338064e-07, -0.00020330497, -7.6423504e-07, -0.00021343373, -8.1688165e-07, -0.00022373861, -8.7129723e-07, -0.00023421449, -9.2745495e-07, -0.000244856, -9.8532632e-07, -0.00025565803, -1.0448792e-06, -0.00026661521, -1.10608e-06, -0.00027772237, -1.1688919e-06, -0.0002889742, -1.2332764e-06, -0.00030036547, -1.299192e-06, -0.00031189085, -1.3665956e-06, -0.00032354513, -1.4354422e-06, -0.00033532304, -1.5056837e-06, -0.00034721926, -1.5772714e-06, -0.00035922852, -1.6501536e-06, -0.00037134546, -1.7242779e-06, -0.00038356488, -1.799589e-06, -0.00039588139, -1.8760311e-06, -0.00040828975, -1.9535457e-06, -0.00042078455, -2.0320742e-06, -0.00043336058, -2.1115554e-06, -0.00044601236, -2.1919273e-06, -0.0004587346, -2.2731269e-06, -0.00047152204, -2.3550895e-06, -0.00048436923, -2.43775e-06, -0.00049727084, -2.5210413e-06, -0.00051022146, -2.6048972e-06, -0.00052321574, -2.6892485e-06, -0.00053624832, -2.7740261e-06, -0.00054931367, -2.8591617e-06, -0.00056240655, -2.9445844e-06, -0.00057552144, -3.0302238e-06, -0.00058865297, -3.116008e-06, -0.00060179556, -3.2018675e-06, -0.00061494397
-1.3865257e-35, 7.2478585e-34, -1.8872541e-10, -6.8084557e-07, -1.1322606e-09, -2.1368674e-06, -3.4072898e-09, -4.3566997e-06, -7.5644611e-09, -7.3289784e-06, -1.4128769e-08, -1.1042336e-05, -2.3599961e-08, -1.548541e-05, -3.6452906e-08, -2.0646834e-05, -5.3137988e-08, -2.6515243e-05, -7.4081484e-08, -3.3079265e-05, -9.9686034e-08, -4.0327548e-05, -1.3033087e-07, -4.8248719e-05, -1.663724e-07, -5.6831414e-05, -2.081444e-07, -6.6064269e-05, -2.5595853e-07, -7.5935925e-05, -3.101047e-07, -8.6435008e-05, -3.7085158e-07, -9.7550175e-05, -4.3844662e-07, -0.00010927005, -5.1311667e-07, -0.00012158325, -5.9506885e-07, -0.00013447847, -6.8449003e-07, -0.00014794433, -7.8154773e-07, -0.00016196947, -8.8639058e-07, -0.00017654254, -9.9914848e-07, -0.00019165219, -1.1199332e-06, -0.00020728706, -1.2488385e-06, -0.00022343581, -1.385941e-06, -0.0002400871, -1.5313e-06, -0.00025722961, -1.684958e-06, -0.00027485195, -1.8469415e-06, -0.00029294277, -2.0172615e-06, -0.00031149085, -2.1959127e-06, -0.00033048476, -2.3828759e-06, -0.00034991329, -2.5781151e-06, -0.00036976495, -2.7815829e-06, -0.00039002858, -2.993215e-06, -0.00041069277, -3.2129358e-06, -0.00043174624, -3.4406571e-06, -0.00045317778, -3.6762747e-06, -0.00047497594, -3.9196761e-06, -0.00049712963, -4.1707335e-06, -0.00051962736, -4.4293106e-06, -0.00054245803, -4.6952568e-06, -0.00056561024, -4.9684145e-06, -0.00058907288, -5.2486116e-06, -0.00061283453, -5.5356709e-06, -0.00063688413, -5.8293999e-06, -0.00066121022, -6.1296023e-06, -0.00068580167, -6.4360715e-06, -0.00071064744, -6.7485894e-06, -0.00073573604, -7.0669353e-06, -0.00076105655, -7.3908759e-06, -0.00078659755, -7.7201757e-06, -0.00081234804, -8.054586e-06, -0.0008382966, -8.3938594e-06, -0.00086443243, -8.7377357e-06, -0.00089074404, -9.0859548e-06, -0.0009172206, -9.4382449e-06, -0.00094385073, -9.7943366e-06, -0.00097062346, -1.0153952e-05, -0.00099752774, -1.0516808e-05, -0.0010245524, -1.0882623e-05, -0.0010516865, -1.1251105e-05, -0.0010789187, -1.1621966e-05, -0.0011062383, -1.1994912e-05, -0.0011336341, -1.2369644e-05, -0.0011610951, -1.2745869e-05, -0.0011886103, -1.3123287e-05, -0.001216169, -1.3501599e-05, -0.0012437599, -1.38805e-05, -0.001271372, -1.4259695e-05, -0.0012989946
-7.2637214e-36, -3.7866119e-34, -3.8773787e-10, -9.4697072e-07, -2.2556663e-09, -2.9817511e-06, -6.7404988e-09, -6.0887201e-06, -1.4928712e-08, -1.0252257e-05, -2.785727e-08, -1.5456739e-05, -4.6514387e-08, -2.1686548e-05, -7.1840219e-08, -2.8926061e-05, -1.0472763e-07, -3.7159654e-05, -1.4602286e-07, -4.6371701e-05, -1.9652643e-07, -5.6546593e-05, -2.5699364e-07, -6.7668698e-05, -3.2813546e-07, -7.9722398e-05, -4.1061918e-07, -9.2692069e-05, -5.0506918e-07, -0.00010656208, -6.1206759e-07, -0.00012131681, -7.321554e-07, -0.00013694065, -8.6583231e-07, -0.00015341796, -1.0135581e-06, -0.00017073308, -1.1757541e-06, -0.00018887044, -1.3528019e-06, -0.00020781439, -1.545046e-06, -0.00022754929, -1.7527934e-06, -0.00024805951, -1.9763152e-06, -0.00026932944, -2.2158461e-06, -0.0002913434, -2.4715862e-06, -0.00031408577, -2.7437015e-06, -0.00033754093, -3.0323247e-06, -0.00036169321, -3.3375547e-06, -0.00038652698, -3.659459e-06, -0.00041202654, -3.9980741e-06, -0.0004381763, -4.353406e-06, -0.00046496055, -4.7254298e-06, -0.00049236376, -5.1140901e-06, -0.00052037003, -5.5193077e-06, -0.0005489639, -5.9409695e-06, -0.00057812955, -6.3789398e-06, -0.00060785131, -6.8330569e-06, -0.00063811365, -7.3031279e-06, -0.00066890061, -7.7889426e-06, -0.00070019683, -8.2902598e-06, -0.00073198625, -8.8068191e-06, -0.00076425343, -9.3383351e-06, -0.00079698244, -9.884503e-06, -0.00083015772, -1.0444991e-05, -0.00086376333, -1.1019454e-05, -0.00089778379, -1.1607521e-05, -0.00093220302, -1.2208804e-05, -0.00096700544, -1.28229e-05, -0.0010021754, -1.344938e-05, -0.0010376967, -1.4087807e-05, -0.001073554, -1.473772e-05, -0.0011097313, -1.5398648e-05, -0.0011462127, -1.6070098e-05, -0.0011829823, -1.6751575e-05, -0.0012200247, -1.7442557e-05, -0.0012573234, -1.8142518e-05, -0.0012948629, -1.8850915e-05, -0.0013326273, -1.9567198e-05, -0.0013706005, -2.0290805e-05, -0.0014087668, -2.102116e-05, -0.0014471102, -2.1757687e-05, -0.0014856148, -2.2499789e-05, -0.0015242643, -2.3246876e-05, -0.0015630432, -2.3998338e-05, -0.0016019351, -2.4753563e-05, -0.001640924, -2.5511941e-05, -0.0016799942, -2.6272848e-05, -0.0017191294, -2.703566e-05, -0.0017583136, -2.7799742e-05, -0.0017975302, -2.8564476e-05, -0.0018367639
-1.676167e-35, 1.2239057e-35, -6.7965006e-10, -1.315544e-06, -4.1845043e-09, -4.131382e-06, -1.2675111e-08, -8.4255953e-06, -2.8214833e-08, -1.4176267e-05, -5.2771266e-08, -2.1361469e-05, -8.8217725e-08, -2.9959283e-05, -1.3633463e-07, -3.9947779e-05, -1.9881097e-07, -5.1305029e-05, -2.7724565e-07, -6.4009088e-05, -3.7314928e-07, -7.8038058e-05, -4.8794516e-07, -9.3369985e-05, -6.2297102e-07, -0.00010998294, -7.7948027e-07, -0.000127855, -9.5864368e-07, -0.00014696423, -1.1615506e-06, -0.00016728867, -1.3892111e-06, -0.00018880647, -1.6425556e-06, -0.00021149564, -1.9224383e-06, -0.00023533421, -2.2296385e-06, -0.00026030038, -2.564861e-06, -0.00028637215, -2.9287373e-06, -0.00031352762, -3.3218287e-06, -0.00034174486, -3.7446262e-06, -0.00037100198, -4.1975532e-06, -0.0004012771, -4.680966e-06, -0.00043254826, -5.1951552e-06, -0.00046479359, -5.7403486e-06, -0.00049799116, -6.3167104e-06, -0.00053211919, -6.9243438e-06, -0.0005671556, -7.5632952e-06, -0.00060307869, -8.2335509e-06, -0.00063986657, -8.9350406e-06, -0.00067749748, -9.6676367e-06, -0.00071594922, -1.0431166e-05, -0.00075520028, -1.1225391e-05, -0.00079522858, -1.2050034e-05, -0.00083601242, -1.2904767e-05, -0.00087753008, -1.3789205e-05, -0.00091975951, -1.4702931e-05, -0.00096267916, -1.5645468e-05, -0.0010062669, -1.6616312e-05, -0.0010505014, -1.7614897e-05, -0.0010953603, -1.864064e-05, -0.0011408224, -1.9692898e-05, -0.0011868656, -2.0771005e-05, -0.0012334684, -2.1874248e-05, -0.0012806087, -2.3001889e-05, -0.0013282651, -2.4153156e-05, -0.001376416, -2.5327234e-05, -0.0014250391, -2.6523294e-05, -0.0014741136, -2.7740463e-05, -0.0015236171, -2.8977856e-05, -0.0015735284, -3.0234545e-05, -0.0016238254, -3.1509597e-05, -0.001674487, -3.2802036e-05, -0.0017254913, -3.4110879e-05, -0.0017768168, -3.5435118e-05, -0.0018284417, -3.6773723e-05, -0.0018803447, -3.8125661e-05, -0.0019325044, -3.9489856e-05, -0.0019848987, -4.0865252e-05, -0.0020375068, -4.2250751e-05, -0.0020903067, -4.3645261e-05, -0.0021432773, -4.5047673e-05, -0.0021963967, -4.6456855e-05, -0.0022496437, -4.7871708e-05, -0.002302997, -4.9291095e-05, -0.0023564352, -5.0713872e-05, -0.0024099366, -5.2138901e-05, -0.00246348, -5.3565062e-05, -0.0025170443
-1.4074169e-35, 4.1844463e-34, -1.1074419e-09, -1.5586701e-06, -6.2104379e-09, -4.9035766e-06, -1.8373159e-08, -1.0008917e-05, -4.0523549e-08, -1.6848888e-05, -7.5455276e-08, -2.5397672e-05, -1.2582981e-07, -3.5629466e-05, -1.9417836e-07, -4.751845e-05, -2.8290378e-07, -6.1038802e-05, -3.9428269e-07, -7.6164688e-05, -5.3046762e-07, -9.2870316e-05, -6.9348863e-07, -0.00011112984, -8.8525553e-07, -0.00013091744, -1.1075599e-06, -0.00015220729, -1.3620771e-06, -0.00017497355, -1.6503677e-06, -0.0001991904, -1.9738814e-06, -0.00022483205, -2.3339555e-06, -0.00025187261, -2.7318201e-06, -0.00028028624, -3.1686002e-06, -0.00031004718, -3.6453146e-06, -0.00034112961, -4.1628805e-06, -0.00037350765, -4.7221147e-06, -0.00040715549, -5.3237359e-06, -0.00044204728, -5.9683666e-06, -0.00047815725, -6.656534e-06, -0.00051545957, -7.3886736e-06, -0.00055392832, -8.1651315e-06, -0.00059353781, -8.9861633e-06, -0.00063426211, -9.8519376e-06, -0.0006760754, -1.0762545e-05, -0.00071895198, -1.1717985e-05, -0.00076286588, -1.2718184e-05, -0.00080779148, -1.376298e-05, -0.0008537026, -1.485215e-05, -0.0009005738, -1.5985379e-05, -0.00094837893, -1.7162291e-05, -0.00099709234, -1.838244e-05, -0.0010466883, -1.96453e-05, -0.0010971407, -2.0950294e-05, -0.001148424, -2.2296765e-05, -0.0012005122, -2.368401e-05, -0.0012533795, -2.5111243e-05, -0.0013069998, -2.6577645e-05, -0.0013613479, -2.8082317e-05, -0.0014163973, -2.9624325e-05, -0.0014721225, -3.120266e-05, -0.0015284974, -3.2816286e-05, -0.0015854964, -3.4464108e-05, -0.0016430935, -3.6144971e-05, -0.0017012628, -3.7857699e-05, -0.0017599787, -3.9601051e-05, -0.0018192148, -4.1373769e-05, -0.0018789456, -4.3174521e-05, -0.001939145, -4.500198e-05, -0.0019997873, -4.6854744e-05, -0.0020608464, -4.8731414e-05, -0.0021222965, -5.0630522e-05, -0.0021841114, -5.2550608e-05, -0.0022462653, -5.4490163e-05, -0.0023087326, -5.6447654e-05, -0.0023714867, -5.8421534e-05, -0.0024345021, -6.0410221e-05, -0.0024977527, -6.2412131e-05, -0.0025612123, -6.4425651e-05, -0.0026248551, -6.6449138e-05, -0.0026886545, -6.8480986e-05, -0.0027525853, -7.051952e-05, -0.0028166212, -7.2563089e-05, -0.0028807358, -7.4610005e-05, -0.0029449025, -7.6658631e-05, -0.0030090967
-2.8561123e-36, -7.0164771e-34, -1.2790636e-09, -1.8815152e-06, -8.3129583e-09, -5.9118938e-06, -2.5516993e-08, -1.205985e-05, -5.7110519e-08, -2.0294099e-05, -1.0711972e-07, -3.0583342e-05, -1.7938056e-07, -4.2896296e-05, -2.7754149e-07, -5.7201662e-05, -4.0506626e-07, -7.3468138e-05, -5.6523675e-07, -9.166442e-05, -7.6115617e-07, -0.00011175923, -9.9575129e-07, -0.00013372126, -1.2717754e-06, -0.00015751921, -1.5918116e-06, -0.00018312178, -1.9582749e-06, -0.00021049767, -2.3734151e-06, -0.00023961556, -2.8393217e-06, -0.00027044426, -3.3579222e-06, -0.00030295234, -3.9309884e-06, -0.0003371085, -4.5601405e-06, -0.00037288159, -5.2468458e-06, -0.00041024029, -5.9924232e-06, -0.00044915325, -6.7980482e-06, -0.00048958923, -7.664752e-06, -0.00053151691, -8.5934271e-06, -0.00057490513, -9.5848291e-06, -0.00061972247, -1.0639579e-05, -0.00066593784, -1.1758169e-05, -0.00071351981, -1.2940958e-05, -0.0007624373, -1.4188183e-05, -0.00081265881, -1.549996e-05, -0.00086415338, -1.6876284e-05, -0.00091688964, -1.8317032e-05, -0.0009708365, -1.9821962e-05, -0.0010259624, -2.1390733e-05, -0.0010822365, -2.3022882e-05, -0.0011396273, -2.4717849e-05, -0.0011981038, -2.6474976e-05, -0.0012576347, -2.8293491e-05, -0.0013181888, -3.0172541e-05, -0.0013797352, -3.2111162e-05, -0.0014422423, -3.4108321e-05, -0.0015056792, -3.6162874e-05, -0.0015700146, -3.8273614e-05, -0.0016352176, -4.043923e-05, -0.0017012566, -4.2658357e-05, -0.0017681011, -4.4929526e-05, -0.0018357193, -4.7251218e-05, -0.0019040806, -4.9621845e-05, -0.0019731538, -5.2039726e-05, -0.0020429075, -5.4503154e-05, -0.0021133113, -5.7010318e-05, -0.0021843333, -5.9559396e-05, -0.0022559429, -6.2148465e-05, -0.002328109, -6.4775595e-05, -0.0024008006, -6.743877e-05, -0.0024739865, -7.0135968e-05, -0.0025476359, -7.286507e-05, -0.0026217175, -7.5623968e-05, -0.0026962005, -7.8410507e-05, -0.0027710542, -8.1222475e-05, -0.0028462468, -8.4057669e-05, -0.0029217484, -8.6913809e-05, -0.0029975274, -8.9788642e-05, -0.0030735529, -9.2679875e-05, -0.0031497944, -9.5585157e-05, -0.0032262199, -9.8502205e-05, -0.0033027998, -0.00010142866, -0.0033795028, -0.00010436217, -0.003456298, -0.00010730037, -0.0035331538, -0.00011024091, -0.0036100408
-4.2974558e-35, 9.8153999e-34, -2.1027247e-09, -2.118102e-06, -1.1563063e-08, -6.6586476e-06, -3.4016377e-08, -1.3586467e-05, -7.4846135e-08, -2.2866383e-05, -1.3918755e-07, -3.4463199e-05, -2.3193139e-07, -4.8341721e-05, -3.5772757e-07, -6.4466745e-05, -5.2098892e-07, -8.2803046e-05, -7.2589467e-07, -0.0001033154, -9.7639497e-07, -0.0001259686, -1.2762135e-06, -0.00015072741, -1.6288519e-06, -0.00017755661, -2.0375933e-06, -0.00020642095, -2.505506e-06, -0.0002372852, -3.0354472e-06, -0.00027011411, -3.630068e-06, -0.00030487255, -4.2918136e-06, -0.00034152516, -5.0229301e-06, -0.00038003668, -5.8254705e-06, -0.00042037206, -6.7012916e-06, -0.00046249598, -7.6520637e-06, -0.00050637324, -8.6792706e-06, -0.00055196864, -9.7842176e-06, -0.00059924688, -1.096803e-05, -0.00064817292, -1.223166e-05, -0.00069871143, -1.3575891e-05, -0.00075082725, -1.5001339e-05, -0.00080448523, -1.6508458e-05, -0.0008596502, -1.8097542e-05, -0.0009162869, -1.9768737e-05, -0.00097436027, -2.1522026e-05, -0.0010338352, -2.3357257e-05, -0.0010946766, -2.5274117e-05, -0.001156849, -2.7272177e-05, -0.0012203177, -2.9350846e-05, -0.001285047, -3.1509415e-05, -0.0013510024, -3.3747052e-05, -0.0014181486, -3.6062782e-05, -0.0014864503, -3.8455524e-05, -0.0015558728, -4.0924064e-05, -0.0016263806, -4.3467098e-05, -0.001697939, -4.6083172e-05, -0.0017705126, -4.877078e-05, -0.0018440667, -5.1528248e-05, -0.0019185658, -5.435387e-05, -0.0019939754, -5.7245783e-05, -0.0020702598, -6.0202066e-05, -0.0021473845, -6.3220723e-05, -0.0022253145, -6.6299632e-05, -0.0023040145, -6.9436624e-05, -0.0023834498, -7.2629431e-05, -0.0024635848, -7.5875731e-05, -0.0025443854, -7.91731e-05, -0.0026258156, -8.2519095e-05, -0.0027078411, -8.5911161e-05, -0.0027904266, -8.934673e-05, -0.0028735376, -9.2823131e-05, -0.0029571382, -9.6337673e-05, -0.0030411941, -9.9887628e-05, -0.0031256704, -0.00010347018, -0.0032105315, -0.00010708251, -0.0032957434, -0.00011072173, -0.00338127, -0.00011438497, -0.0034670769, -0.00011806928, -0.0035531293, -0.00012177167, -0.0036393914, -0.00012548921, -0.0037258291, -0.00012921887, -0.0038124071, -0.00013295765, -0.0038990905, -0.00013670247, -0.0039858432, -0.00014045037, -0.0040726322
2.7108969e-35, -1.0207831e-33, -2.0768054e-09, -2.3669008e-06, -1.3331135e-08, -7.4393311e-06, -4.0790802e-08, -1.5177958e-05, -9.1169206e-08, -2.5543433e-05, -1.7086988e-07, -3.849639e-05, -2.8599129e-07, -5.3997468e-05, -4.4233121e-07, -7.2007271e-05, -6.4539154e-07, -9.2486407e-05, -9.0038264e-07, -0.00011539547, -1.2122289e-06, -0.00014069506, -1.5855721e-06, -0.00016834578, -2.0247769e-06, -0.00019830819, -2.5339352e-06, -0.00023054289, -3.1168711e-06, -0.00026501046, -3.7771442e-06, -0.00030167145, -4.5180586e-06, -0.00034048653, -5.3426602e-06, -0.0003814162, -6.2537461e-06, -0.00042442098, -7.2538742e-06, -0.00046946167, -8.345356e-06, -0.00051649875, -9.5302703e-06, -0.00056549284, -1.0810464e-05, -0.00061640452, -1.2187561e-05, -0.00066919444, -1.366296e-05, -0.00072382321, -1.5237844e-05, -0.00078025152, -1.6913187e-05, -0.00083843991, -1.8689752e-05, -0.0008983491, -2.0568103e-05, -0.00095993973, -2.2548596e-05, -0.0010231724, -2.4631412e-05, -0.0010880079, -2.6816528e-05, -0.001154407, -2.9103747e-05, -0.0012223304, -3.1492673e-05, -0.0012917384, -3.3982767e-05, -0.0013625923, -3.6573285e-05, -0.0014348524, -3.9263348e-05, -0.0015084796, -4.2051906e-05, -0.001583435, -4.4937733e-05, -0.0016596788, -4.7919493e-05, -0.0017371722, -5.0995655e-05, -0.0018158758, -5.416459e-05, -0.0018957506, -5.7424491e-05, -0.0019767571, -6.0773458e-05, -0.0020588567, -6.4209424e-05, -0.0021420093, -6.7730238e-05, -0.0022261769, -7.1333576e-05, -0.0023113193, -7.5017058e-05, -0.002397398, -7.8778183e-05, -0.0024843742, -8.2614286e-05, -0.0025722079, -8.652269e-05, -0.002660861, -9.0500544e-05, -0.0027502936, -9.4544965e-05, -0.0028404673, -9.8652927e-05, -0.0029313422, -0.00010282139, -0.0030228803, -0.00010704716, -0.0031150416, -0.00011132703, -0.0032077879, -0.0001156577, -0.0033010794, -0.00012003579, -0.0033948775, -0.00012445793, -0.0034891437, -0.00012892058, -0.0035838378, -0.00013342027, -0.0036789221, -0.00013795339, -0.0037743566, -0.00014251635, -0.0038701028, -0.0001471055, -0.0039661219, -0.00015171712, -0.0040623741, -0.00015634757, -0.0041588214, -0.00016099309, -0.0042554247, -0.00016564992, -0.0043521449, -0.00017031428, -0.0044489419, -0.00017498244, -0.004545779
-9.4362407e-35, 1.0692776e-33, -3.1526588e-09, -2.5917391e-06, -1.7295623e-08, -8.1435837e-06, -5.0840814e-08, -1.661241e-05, -1.1182304e-07, -2.7955075e-05, -2.0790543e-07, -4.2128406e-05, -3.4638521e-07, -5.9089238e-05, -5.3419899e-07, -7.8794372e-05, -7.7792845e-07, -0.0001012006, -1.0838056e-06, -0.00012626468, -1.4577198e-06, -0.00015394345, -1.9052209e-06, -0.00018419365, -2.431527e-06, -0.00021697202, -3.041529e-06, -0.00025223536, -3.7397963e-06, -0.00028994045, -4.5305819e-06, -0.00033004396, -5.4178327e-06, -0.00037250281, -6.4051842e-06, -0.00041727367, -7.4959771e-06, -0.0004643132, -8.6932614e-06, -0.00051357842, -9.999796e-06, -0.00056502601, -1.1418058e-05, -0.0006186128, -1.2950249e-05, -0.00067429559, -1.4598299e-05, -0.00073203113, -1.6363876e-05, -0.00079177634, -1.8248385e-05, -0.00085348799, -2.0252979e-05, -0.00091712305, -2.2378563e-05, -0.00098263833, -2.4625799e-05, -0.0010499906, -2.6995107e-05, -0.0011191369, -2.9486691e-05, -0.0011900342, -3.2100517e-05, -0.0012626394, -3.4836336e-05, -0.0013369095, -3.769367e-05, -0.0014128012, -4.0671861e-05, -0.001490272, -4.3770015e-05, -0.0015692782, -4.6987061e-05, -0.0016497774, -5.0321752e-05, -0.0017317267, -5.3772608e-05, -0.0018150826, -5.733802e-05, -0.0018998029, -6.1016155e-05, -0.0019858442, -6.4805055e-05, -0.0020731639, -6.870256e-05, -0.0021617189, -7.2706389e-05, -0.0022514667, -7.681406e-05, -0.0023423641, -8.1023005e-05, -0.0024343687, -8.5330452e-05, -0.0025274374, -8.9733534e-05, -0.0026215273, -9.4229254e-05, -0.0027165965, -9.8814453e-05, -0.0028126014, -0.00010348591, -0.0029094999, -0.00010824022, -0.0030072485, -0.00011307393, -0.0031058057, -0.00011798344, -0.0032051278, -0.0001229651, -0.003305173, -0.0001280151, -0.0034058979, -0.00013312964, -0.0035072607, -0.00013830472, -0.0036092179, -0.00014353637, -0.0037117274, -0.0001488205, -0.0038147473, -0.00015415295, -0.0039182338, -0.00015952952, -0.0040221456, -0.00016494593, -0.0041264393, -0.00017039792, -0.004231073, -0.0001758811, -0.0043360037, -0.00018139103, -0.0044411882, -0.0001869234, -0.004546586, -0.00019247369, -0.0046521532, -0.00019803744, -0.0047578476, -0.00020361012, -0.0048636263, -0.00020918733, -0.0049694483
