-3.38557780403646e-17,-3.55221590235467e-14,-1.66457267297014e-11,6.66619629066655e-11,-2.51730204005498e-09,2.50041748967555e-10,-2.64296219925748e-10,-5.57206186812757e-10,2.88117759903991e-10,-1.1255410450094e-10
0.000126092925116228,0.00114303363410334,0.00343160726964731,-0.0215343128657969,0.0535397883278717,-0.000252196908518202,0.0015115112155396,0.00195341917494735,-0.00207240548993034,0.000377705621996683
0.000396230806853893,0.00301633931805545,0.00537887379519928,-0.0441597069963568,0.101082631649988,-0.000614799454439528,0.00283465946292546,0.00380577431056499,-0.00381184475500409,0.000698438427841201
0.000808315594281621,0.00558348966505776,0.00577841400972745,-0.0671577973102284,0.14140986440174,-0.000917218692991678,0.00408723586339875,0.00519819524823451,-0.00520941827484915,0.000800101531604455
0.00136024817272051,0.0088049543950261,0.0046157033361242,-0.0898733960080764,0.174009020411931,-0.00102093053632262,0.0049214125117508,0.00642329632885896,-0.00646324264262387,0.00106570098830326
0.0020499277251351,0.0126384790465919,0.00191613222954708,-0.111758836011899,0.198131579948079,-0.00139390023809638,0.00589868603612602,0.00789778520915775,-0.00656805876836575,0.000829518876281391
0.00287525351636919,0.0170393837255543,-0.00225469298788994,-0.132334621581287,0.21405732426406,-0.00153585718064869,0.00650607990686283,0.00815043010346583,-0.00721268389975271,0.000857447965103474
0.0038341230470434,0.0219609797730071,-0.00780463588488263,-0.151166880778363,0.221992561752078,-0.00162422156373287,0.00608454293061447,0.00960363684683946,-0.00689148548207955,0.000885816353096681
0.00492443336448823,0.0273547879338913,-0.0146065393094011,-0.168087179434991,0.222217093890383,-0.00243480881416319,0.00763118767708076,0.00844883953232278,-0.00499962549826102,0.000541449498315041
0.00614407972234281,0.033170667756263,-0.0225056753189478,-0.182266112931288,0.215556856860587,-0.000806218340813514,0.00668774423118174,0.00664790900263205,-0.00525719198424813,0.00234065707630499
0.00749096042799604,0.0393578243409572,-0.0313472320889161,-0.194018042404343,0.204037126259477,-0.00169766658900428,0.00700717573640003,0.0076666384956188,-0.00336774738279552,0.00014095399961795
0.00896296992212393,0.0458639881323239,-0.0409659896596328,-0.202881777449812,0.183943107356812,-0.000692206058207301,0.00583012394662522,0.00627125870898892,-0.00265030804660327,0.0043552275322008
0.0105580037781619,0.0526368282051408,-0.0511493262932818,-0.208675482756604,0.161127010504997,-0.00110006429247056,0.00466496114581609,0.00632037223921261,0.00207858415897924,0.00402020002777213
0.0122739571037067,0.0596232787507426,-0.0617025585405688,-0.212302908483115,0.136286665370517,-0.00363569312016077,0.00735851731601628,0.00140515355228946,0.00200454611500074,0.00310341875523749
